ID,CITY,COUN,SUBJ,SEX,AGE,RELI,PRAC,FOCC,MOCC,FIEL,EMOT,WHEN,LONG,INTS,ERGO,TROPHO,TEMPER,EXPRES,MOVE,EXP1,EXP2,EXP10,PARAL,CON,EXPC,PLEA,PLAN,FAIR,CAUS,COPING,MORL,SELF,RELA,VERBAL,NEUTRO,Field1,Field3,Field2,MYKEY,SIT,STATE,
271019,1,27,19,1,24,2,1,8,8,8,7,1,3,2,2,0,0,1,0,0,0,0,1,0,1,3,3,0,4,1,3,1,1,0,0,guilt,3,2,2710197,"I felt guilty of revealing a secret to my in-law. I told her that 
my brother and I had gone to disconight which is a thing my 
brother didn't want to let her know. Later my brother was accused 
of spending a night out.",1,
271020,1,27,20,1,23,1,1,8,1,8,1,4,4,3,0,0,0,0,-1,0,0,0,0,1,1,1,1,0,1,5,0,3,3,0,0,joy,4,3,2710201,The joy came when I first proposed a girl at Secondary School.,1,
271020,1,27,20,1,23,1,1,8,1,8,2,2,4,2,2,0,0,1,0,0,0,0,0,2,2,3,1,2,2,1,0,1,3,0,0,fear,4,2,2710202,"As I was in a ward one man died and I was instructed to watch the 
last offices. But this was my first time to see a dead person - 
fear came.",1,
271020,1,27,20,1,23,1,1,8,1,8,3,4,4,3,0,0,0,0,0,0,0,0,1,3,1,3,3,0,2,3,3,1,1,0,0,anger,4,3,2710203,"I was very angry when I heard that my brother was beaten by his 
friends.
",1,
271020,1,27,20,1,23,1,1,8,1,8,4,4,3,4,1,0,0,0,0,0,0,0,0,1,1,2,3,0,2,1,2,1,2,0,0,sadness,3,4,2710204,"I was very sad when I heard about the death of my teacher who 
taught me in Standard 8.",1,
271020,1,27,20,1,23,1,1,8,1,8,5,3,2,2,0,0,0,0,0,0,0,0,0,2,1,2,2,2,3,3,0,2,1,0,0,disgust,2,2,2710205,"I was disgusted to see a person vomitting and I was told to clean 
the place where the vomit was.",1,
271020,1,27,20,1,23,1,1,8,1,8,6,4,3,2,0,0,2,1,0,0,0,0,1,3,1,3,1,2,2,5,0,1,1,0,0,shame,3,2,2710206,"I was ashamed when a certain friend of mine I used to move with 
failed to propose to a lady yet we always said to ourselves no 
lady can refuse our proposal.",1,
271020,1,27,20,1,23,1,1,8,1,8,7,4,4,2,1,0,0,0,0,0,0,0,1,1,1,3,3,2,3,1,0,1,3,0,0,guilt,4,2,2710207,"I felt guilty when one of my secondary teacher left me while I 
was in Form three, he was the only one who showed love to me.",1,
271021,1,27,21,1,23,1,1,3,1,8,1,2,4,2,0,0,1,1,0,1,0,0,1,1,1,1,1,0,4,4,0,3,3,0,0,joy,4,2,2710211,"My sister gave birth to twins, healthy ones.",1,
271021,1,27,21,1,23,1,1,3,1,8,2,4,3,4,2,1,-1,0,-1,0,0,0,0,2,1,3,1,0,2,1,1,1,3,0,1,fear,3,4,2710212,"I was looking after my father's sheen in the forest. One day 
while playing with friends from neighbouring villages the flock 
escaped me and went into a far place. It became dark and I was 
afraid of father. I went home and hid myself.",1,
271021,1,27,21,1,23,1,1,3,1,8,3,2,2,2,0,1,0,1,1,0,0,0,1,1,1,0,0,3,2,1,3,1,1,3,1,anger,2,2,2710213,"I planned to travel a distance of 20 kilometres on my bike. I 
planned this when I was working in the hospital. When I went to 
the house I found that a friend had taken my bike without my 
consent.",1,
271021,1,27,21,1,23,1,1,3,1,8,4,2,4,3,1,1,-1,2,0,0,0,0,1,3,2,3,2,3,2,4,2,0,2,3,1,sadness,4,3,2710214,"It was in the evening when I heard that my girl went to Zambia 
and that she would never come back.",1,
271021,1,27,21,1,23,1,1,3,1,8,5,4,3,3,0,0,0,1,0,0,0,0,2,3,1,3,0,1,2,2,2,1,1,1,0,disgust,3,3,2710215,"A sister broke a cup and when mother asked I was reported to have 
been responsible.",1,
271021,1,27,21,1,23,1,1,3,1,8,6,4,3,3,4,2,2,2,1,0,0,0,3,3,1,1,1,1,4,2,3,1,1,2,2,shame,3,3,2710216,"One day mother slaughtered a chicken for a brother who had come 
back for holiday. In everybody's absence I opened the foodstore 
and ate all internal organs of the chicken. When mother 
discovered, we were all called and I was found with hands stained 
with soup. I was ashamed being the eldest of all in the family.",1,
271025,1,27,25,1,22,1,1,5,1,8,1,4,4,4,2,0,1,1,0,1,0,0,1,1,3,1,1,1,1,4,0,3,1,0,0,joy,4,4,2710251,"This emotion happened when I passed my primary school examination 
and was selected for Secondary School.",1,
271025,1,27,25,1,22,1,1,5,1,8,2,4,4,3,2,0,0,0,0,0,0,0,0,3,1,3,3,3,2,5,3,1,1,0,0,fear,4,3,2710252,"At primary school I was accused by some boys of being in love 
with a certain girl in their class so they had to shout and beat 
the girl and the matter was reported to the headmaster.",1,
271025,1,27,25,1,22,1,1,5,1,8,3,2,4,2,0,0,0,2,0,0,0,0,1,1,1,3,3,2,2,5,2,3,1,0,0,anger,4,2,2710253,"I was very angry when one day I went to see my girlfriend I 
talked to her and could not answer back. She was depressed for 
reasons which were not known to me.",1,
271025,1,27,25,1,22,1,1,5,1,8,4,4,4,3,1,1,2,2,0,0,1,0,0,1,1,3,3,3,2,3,3,0,3,0,2,sadness,4,3,2710254,"I was very sad when I was shouted at by Uncle and was told that I 
was not to be given school fees because I didn't go to work in 
the garden since I had gone to escort my sister to the bus depot.",1,
271025,1,27,25,1,22,1,1,5,1,8,5,1,1,3,1,0,0,0,0,0,0,0,0,3,3,3,3,1,0,2,0,0,0,0,0,disgust,1,3,2710255,"I was disgusted when I was told to dress a big rotten stinky 
wound which, coming closer, made me feel like vomitting.",1,
271025,1,27,25,1,22,1,1,5,1,8,6,4,4,4,2,2,0,0,0,0,0,1,0,3,1,3,0,3,2,1,3,1,1,0,2,shame,4,4,2710256,"I was ashamed one day when we were found stealing and roasting 
maize cobs from Agricultural experimental projects.",1,
271025,1,27,25,1,22,1,1,5,1,8,7,4,4,3,2,0,0,0,0,0,0,0,0,3,1,3,3,3,1,1,3,1,1,0,0,guilt,4,3,2710257,"I felt guilty when the truth was known about my impregnating the 
girl we were staying with.",1,
271026,1,27,26,1,22,1,1,5,1,8,1,3,4,4,2,0,-1,2,1,1,0,0,2,1,1,1,1,1,4,5,1,3,3,3,0,joy,4,4,2710261,"It was August 30th when I heard on the radio that I passed my 
M.C.E. exams and I was really happy and joyous because of the 
event.",1,
271026,1,27,26,1,22,1,1,5,1,8,2,3,2,4,4,1,-1,2,-1,0,0,0,2,3,3,3,3,2,2,1,3,3,2,3,1,fear,2,4,2710262,"I was walking alone along the place where people fear that there 
are always thieves there and the people who kill their friends 
during the night two months ago.",1,
271026,1,27,26,1,22,1,1,5,1,8,3,3,4,4,3,2,2,3,-1,0,0,0,1,1,2,3,3,3,2,1,3,1,1,3,2,anger,4,4,2710263,"I once was accused of falling in love with someone's girlfriend 
which was not true because the girl was just a friend of mine.",1,
271026,1,27,26,1,22,1,1,5,1,8,4,4,4,4,0,2,0,3,-1,0,1,1,1,3,1,3,3,3,4,3,1,3,2,3,3,sadness,4,4,2710264,"It was when I failed standard 8 exams while all my friends 
passed and went to secondary school. In class I was always 
getting more marks than they did.",1,
271026,1,27,26,1,22,1,1,5,1,8,5,3,2,2,0,0,0,1,0,1,0,0,0,2,3,3,1,2,3,4,3,2,3,0,0,disgust,2,2,2710265,"My first day to work in hospital, when I was dressing wounds I 
was disgusted when I came across one wound with a very bad smell.",1,
271026,1,27,26,1,22,1,1,5,1,8,6,4,3,3,0,2,0,1,-1,0,0,0,1,0,3,3,2,2,2,2,3,2,3,0,2,shame,3,3,2710266,"One day I was with my girlfriend and other friends were behind 
us, I fell down because the place was slippery and I really felt 
ashamed.",1,
271026,1,27,26,1,22,1,1,5,1,8,7,3,2,3,2,1,0,3,-1,1,0,0,1,2,2,3,3,3,2,4,2,2,2,0,1,guilt,2,3,2710267,"I felt guilty one day when I was accused of running away from 
classes and I was caught.",1,
271028,1,27,28,1,27,1,1,8,1,8,1,3,4,4,0,0,1,1,0,1,0,0,0,1,3,1,2,1,1,4,1,3,3,2,0,joy,4,4,2710281,"It was when I was allowed to take my wife away from her parents 
after being refused for three times on grounds that she should 
first write her examination.",1,
271028,1,27,28,1,27,1,1,8,1,8,2,4,3,4,1,0,-1,0,0,0,0,0,0,2,1,3,2,0,4,4,3,0,0,0,0,fear,3,4,2710282,"When two hyenas made crying noise on the window of my bedroom at 
home when I was preparing for my MCE examination during the 
night.",1,
271028,1,27,28,1,27,1,1,8,1,8,3,4,1,3,2,1,2,1,0,0,0,0,0,2,1,3,2,3,3,4,0,3,2,0,1,anger,1,3,2710283,"It was when my Instructor awoke me late at night to get prepared 
for the training at Military college when he was coming back from 
his personal social activities.",1,
271028,1,27,28,1,27,1,1,8,1,8,4,3,4,4,3,0,0,1,0,0,0,0,0,2,1,3,3,3,2,1,3,1,3,1,0,sadness,4,4,2710284,"I slept in a tent at the Barracks which caught fire at night and 
my best possessions got burnt in there.",1,
271028,1,27,28,1,27,1,1,8,1,8,5,4,4,4,0,0,2,1,0,0,0,0,0,1,1,3,0,3,2,1,3,1,2,0,0,disgust,4,4,2710285,"It was when my father beat my mother while she was ill for three 
weeks and now she was recovering.",1,
271028,1,27,28,1,27,1,1,8,1,8,6,4,4,4,0,0,0,2,0,0,0,0,0,3,1,3,3,3,2,3,1,2,2,2,0,shame,4,4,2710286,"When parents of a certain girl refused to let me marry their 
daughter because I was not fit to do so yet the girl accepted 
everything and later she followed what her parents insisted and 
she told me never to talk to her again.",1,
271028,1,27,28,1,27,1,1,8,1,8,7,4,3,4,1,0,0,1,0,0,0,0,0,2,1,3,2,3,2,1,1,1,3,0,0,guilt,3,4,2710287,"The time I was at secondary school during the holiday I appeared 
to my father while heavily drunk and I talked nonsense like in 
some sort of carefree.",1,
271029,1,27,29,1,24,1,1,7,1,8,1,2,4,2,2,0,1,1,0,1,0,0,0,1,2,1,1,1,4,5,1,3,2,0,0,joy,4,2,2710291,"This came in when at one time I met a girl who I didn't expect to 
fall in love with me. Fortunately I tried my luck and she accepted 
my proposal. At the same time she was giving me a lot of money 
which was just like a miracle to me.",1,
271029,1,27,29,1,24,1,1,7,1,8,2,4,2,3,2,0,-1,3,1,0,1,0,0,0,0,2,2,2,2,2,2,2,2,0,1,fear,2,3,2710292,When I was travelling at night.,1,
271029,1,27,29,1,24,1,1,7,1,8,3,4,2,3,3,0,2,2,0,0,1,0,2,1,1,3,0,3,2,2,3,1,1,0,1,anger,2,3,2710293,"I experienced this when one of my friends reported to the 
Headmaster that I had gone out for beer, whilst the information 
was not true at all. So I had to fight the friend before the 
Headmaster.",1,
271029,1,27,29,1,24,1,1,7,1,8,4,2,2,2,1,0,0,1,0,0,0,0,0,0,3,3,3,2,2,3,2,3,3,3,0,sadness,2,2,2710294,When I was at school.,1,
271029,1,27,29,1,24,1,1,7,1,8,5,2,2,3,1,1,-1,3,0,1,0,0,0,0,3,3,3,0,2,2,3,2,3,2,1,disgust,2,3,2710295,"One of those days when I was going to school with my brother and 
he annoyed me.",1,
271029,1,27,29,1,24,1,1,7,1,8,6,2,3,2,1,0,0,1,0,0,0,0,2,0,2,2,2,2,2,4,2,3,3,2,0,shame,3,2,2710296,"This was when one of the Clinical officers scolded us in the 
hospital on how to make beds but we did not deserve to be 
scolded.",1,
271029,1,27,29,1,24,1,1,7,1,8,7,3,2,0,0,1,0,2,0,0,0,0,0,0,3,3,3,2,2,0,3,3,3,0,1,guilt,2,0,2710297,NO RESPONSE.,1,
271031,1,27,31,1,25,2,1,8,8,8,1,3,4,4,4,2,2,4,1,1,0,0,3,1,1,1,1,0,4,3,0,3,3,2,2,joy,4,4,2710311,"That was soon after the results of the interview which nearly 
9,000 people attended in all the three regions of Malawi. My joy 
came after hearing on the radio that I was one of the people 
selected to undergo the Medical Assistant training at the 
L.S.H.S.",1,
271031,1,27,31,1,25,2,1,8,8,8,2,3,3,4,4,2,-1,4,1,0,1,1,3,1,1,3,3,1,3,1,1,3,3,2,3,fear,3,4,2710312,"Fear came towards the end of May when the P.T.S. results were out 
after hearing the failure of my fellow three friends.",1,
271031,1,27,31,1,25,2,1,8,8,8,3,1,4,4,3,2,-1,6,0,1,1,0,3,3,1,3,3,3,2,1,1,1,1,2,3,anger,4,4,2710313,"I was once this week angry when soemone trying to compress my 
mind due to his nonsense speech which himself could not tolerate 
at all.",1,
271031,1,27,31,1,25,2,1,8,8,8,4,2,4,4,3,2,-1,4,0,0,1,0,2,1,3,3,3,3,4,4,3,1,1,0,3,sadness,4,4,2710314,"This condition accumulated in my mind when funeral news was 
brought to my awareness, that a close relative had passed away.",1,
271031,1,27,31,1,25,2,1,8,8,8,5,3,4,4,3,2,-1,4,0,0,1,0,2,1,1,3,3,3,4,2,3,1,1,3,3,disgust,4,4,2710315,"A condition in which I was disgusted followed when I lost money 
on my way home from the college.",1,
271031,1,27,31,1,25,2,1,8,8,8,6,4,4,4,4,2,-1,5,1,0,1,1,3,3,1,3,3,3,2,4,2,1,1,3,3,shame,4,4,2710316,"I was very ashamed when I was neglected by a certain friend whom 
I was thinking loved me very much.",1,
271031,1,27,31,1,25,2,1,8,8,8,7,2,3,4,4,2,1,5,1,0,1,1,3,3,1,3,3,3,4,2,3,1,1,2,3,guilt,3,4,2710317,"I once felt guilty when a certain passenger in the same (ship, 
plane ?) which I boarded when coming from home lost his 10t which 
in fact fell into my pocket unknowingly.",1,
271032,1,27,32,1,20,2,1,8,1,8,1,4,4,4,0,0,1,1,1,1,0,0,1,1,2,1,1,1,4,4,1,3,0,0,0,joy,4,4,2710321,"It was when I was selected to go to a Secondary school to start 
form I.",1,
271032,1,27,32,1,20,2,1,8,1,8,2,4,4,4,4,0,-1,2,0,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,1,fear,4,4,2710322,"It was when I stepped on a python (snake) unknowingly while it 
was sleeping near a baobab tree.",1,
271032,1,27,32,1,20,2,1,8,1,8,3,3,3,4,2,0,0,1,-1,0,0,0,0,1,1,3,3,3,2,3,3,3,2,1,0,anger,3,4,2710323,"It was when my friend had stolen my money (K10) and had 
disappeared.",1,
271032,1,27,32,1,20,2,1,8,1,8,4,4,4,4,3,0,2,2,-1,0,1,1,1,0,1,3,3,0,3,1,0,3,3,1,1,sadness,4,4,2710324,"It was when my father was taken into detention by the CIDS for 
two years for a reason I don't know up to now.",1,
271032,1,27,32,1,20,2,1,8,1,8,5,4,3,3,1,1,0,1,0,0,0,0,1,2,1,3,0,0,2,5,1,2,2,0,1,disgust,3,3,2710325,"It was when I drunk urine during my childhood thinking it was 
water. My friend had urinated in the tin.",1,
271032,1,27,32,1,20,2,1,8,1,8,6,4,4,2,1,0,-1,1,0,0,0,0,0,1,1,3,0,0,4,4,2,3,0,0,0,shame,4,2,2710326,"It was when my father caught me with a girl in dark corners and 
asked me what I was doing there.",1,
271032,1,27,32,1,20,2,1,8,1,8,7,4,4,3,1,0,-1,2,0,0,0,0,0,1,1,3,0,0,4,4,0,0,3,0,0,guilt,4,3,2710327,"It was when I injured a friend accidentally with a stone. It made 
a cut on the cheeks which resulted in suturing.",1,
271033,1,27,33,1,22,1,1,8,5,8,1,4,4,3,1,1,2,2,1,1,0,0,1,1,1,1,1,1,1,5,3,3,0,3,1,joy,4,3,2710331,"Time had struck 8 o'clock when I heard from the radio that I had 
been selected to Robert Blake Secondary School for Form I. I was 
very happy for the selection. My parents and I were very happy 
and full of joy.",1,
271033,1,27,33,1,22,1,1,8,5,8,2,4,3,3,2,2,-1,2,0,0,0,0,0,2,1,3,0,0,4,5,0,1,1,0,2,fear,3,3,2710332,"My brother had bowel obstruction, having heard that he was going 
for surgery, I was afraid he might not come back to life after 
hearing of the General Anaesthesia.",1,
271033,1,27,33,1,22,1,1,8,5,8,3,3,4,3,1,0,2,1,0,0,1,0,0,1,1,3,3,3,4,4,3,1,1,0,1,anger,4,3,2710333,I felt very angry after one driver had run over my beloved niece.,1,
271033,1,27,33,1,22,1,1,8,5,8,4,4,4,4,2,0,-1,3,-1,0,1,0,1,2,1,3,3,3,4,1,3,0,0,0,1,sadness,4,4,2710334,"I was away to school (Primary). In my abscence my young brother 
at home got sick suddenly. My parents took him to hospital. On 
the way he died. It came to me as a sad, sudden and shocking 
news and I felt very sad.",1,
271033,1,27,33,1,22,1,1,8,5,8,5,4,4,2,1,0,-1,1,0,0,0,0,0,0,1,3,3,3,3,5,2,1,1,0,0,disgust,4,2,2710335,"I felt disgusted when I went to one of the Central hospitals 
where my hope of getting good treatment was turned down by one of 
the doctors who said I was alright despite my feeling pain.",1,
271033,1,27,33,1,22,1,1,8,5,8,6,3,2,2,1,0,-1,1,1,0,0,0,2,2,1,2,0,2,4,2,3,1,1,0,0,shame,2,2,2710336,"I was in my room, I just heard that my Uncle had been caught in 
somebody's house with somebody's wife. He had to appear in court. 
I went to see what would happen to him.",1,
271033,1,27,33,1,22,1,1,8,5,8,7,4,4,2,3,2,-1,2,-1,0,0,0,0,2,1,3,3,3,4,4,2,1,1,0,2,guilt,4,2,2710337,"I felt guilty after hearing that my girlfriend with whom I had 
spent most of my time was pregnant.",1,
271034,1,27,34,1,22,1,1,8,8,8,1,4,3,4,1,0,0,1,0,1,0,0,0,2,1,1,1,1,4,5,1,3,2,2,0,joy,3,4,2710341,"When I heard that I had passed Primary School Leaving Certificate 
and was selected to go for Secondary education.",1,
271034,1,27,34,1,22,1,1,8,8,8,2,4,4,3,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,3,3,1,3,0,0,fear,4,3,2710342,"When I heard that there is teasing and bulling at Secondary 
School.",1,
271034,1,27,34,1,22,1,1,8,8,8,3,1,1,2,0,0,0,1,0,0,0,0,0,2,1,3,3,3,3,1,3,1,2,0,0,anger,1,2,2710343,"When I heard that I was not to be provided with another pair of 
medical uniform.",1,
271034,1,27,34,1,22,1,1,8,8,8,4,4,4,4,2,0,0,1,0,0,1,0,0,1,1,3,3,3,0,1,3,1,2,3,1,sadness,4,4,2710344,When I heard that my father had passed away.,1,
271034,1,27,34,1,22,1,1,8,8,8,5,4,1,4,0,0,0,1,0,0,0,0,0,1,1,3,3,3,0,1,2,1,2,0,0,disgust,1,4,2710345,When I vomitted a lump of blood.,1,
271034,1,27,34,1,22,1,1,8,8,8,6,3,3,4,2,0,0,1,0,0,0,0,0,3,1,3,3,3,2,4,3,1,2,2,0,shame,3,4,2710346,"When a certain girl I believed to be my life partner refused an 
engagement.",1,
271034,1,27,34,1,22,1,1,8,8,8,7,4,2,2,0,0,0,1,0,0,0,0,0,2,1,3,3,3,1,2,3,1,0,0,0,guilt,2,2,2710347,"When I didn't notify someone that he was summoned by a headmaster 
and as a result he ended being on a heavy punishment.",1,
271035,1,27,35,1,24,1,1,8,8,8,1,2,1,1,1,0,0,1,0,0,0,0,0,1,3,2,2,3,2,2,1,1,1,2,0,joy,1,1,2710351,"I met my girlfriend on the way and she joyfully welcomed me on 
the way home.",1,
271035,1,27,35,1,24,1,1,8,8,8,2,2,3,2,2,0,0,1,0,0,0,0,0,2,1,2,1,1,0,1,1,0,1,0,0,fear,3,2,2710352,"One time I set up my journey at night going to a certain bar. On 
the way I met my friends and they told me that two people had 
died because of heavy fighting. I proceeded on but with fear.",1,
271035,1,27,35,1,24,1,1,8,8,8,3,3,3,4,3,0,-1,1,0,0,0,0,1,2,1,3,3,0,2,5,0,1,1,0,0,anger,3,4,2710353,"An incident occurred to me when I was going home with my 
girlfriend. On the way, a man named Banda grabbed my girlfriend 
in my presence. I was really angry with him and as a result I 
threw stones at him and he ran away.",1,
271035,1,27,35,1,24,1,1,8,8,8,4,3,2,2,0,0,0,1,0,0,0,0,0,1,2,2,3,3,2,1,0,3,3,0,0,sadness,2,2,2710354,"When I found my baby whipped by my Auntie. I was really sad and 
up to this moment my sadness is still on.",1,
271035,1,27,35,1,24,1,1,8,8,8,5,1,1,2,1,0,0,0,0,0,0,0,0,1,1,2,2,2,2,3,2,0,2,1,0,disgust,1,2,2710355,"I was really disgusted when I saw one of my friends soiling on 
his clothes. I thought he was mad.",1,
271035,1,27,35,1,24,1,1,8,8,8,6,3,4,3,1,0,0,1,1,0,0,0,0,3,0,2,2,0,2,4,2,1,1,1,0,shame,4,3,2710356,"One day I went for a bath. I took off my clothes and as soon as I 
had finished my brother came in. I felt sad and I found no reason 
why he came in.",1,
271035,1,27,35,1,24,1,1,8,8,8,7,2,1,2,1,0,2,1,-1,0,0,1,1,1,2,2,2,1,2,2,2,1,2,1,0,guilt,1,2,2710357,"One day I took a packet of sweets from a certain Grocery at 
Nathenje. Then later on I started to feel guilty and realised 
that I had done a wrong thing to him.",1,
271036,1,27,36,1,21,1,1,8,1,8,1,2,4,4,0,0,1,1,0,1,0,0,0,1,3,1,0,0,2,4,0,3,3,2,0,joy,4,4,2710361,"I felt happy when I saw my brother at the bus depot after 3 
months without seing each other.",1,
271036,1,27,36,1,21,1,1,8,1,8,2,1,3,2,2,0,0,1,0,0,0,0,0,0,1,1,0,0,2,4,0,0,0,2,0,fear,3,2,2710362,"When we were going to Nkhoma last Saturday the vehicle was moving 
very fast, so I feared we might crash since the road was too 
rough.",1,
271036,1,27,36,1,21,1,1,8,1,8,3,1,1,4,1,0,0,1,0,0,0,0,0,0,3,3,0,0,2,1,0,0,0,0,0,anger,1,4,2710363,"When they put the blame on me when I scored the third goal at the 
match.",1,
271036,1,27,36,1,21,1,1,8,1,8,4,2,2,1,0,0,0,1,0,0,0,0,0,1,0,3,0,3,2,1,0,0,0,0,0,sadness,2,1,2710364,"I felt very sad when I lost my three Kwacha at civo Stadium when 
Sam Mangwana was playing some Rumba records. That was not what I 
expected, I wanted some Disco records.",1,
271036,1,27,36,1,21,1,1,8,1,8,5,1,1,2,3,1,0,2,0,0,0,0,0,0,3,3,2,3,2,4,0,0,0,2,1,disgust,1,2,2710365,"In ward 2A there was a patient suffering from Syphilitic 
Paraplegia and had pressure sores. The wounds had offensive smell 
that only a few people .... the place.",1,
271036,1,27,36,1,21,1,1,8,1,8,6,1,2,4,3,0,-1,2,0,0,0,0,0,1,3,3,3,0,1,1,0,0,2,0,0,shame,2,4,2710366,"It was when we were beaten or lost the football match by 5-1 and 
then I scored the third goal to my own side.",1,
271036,1,27,36,1,21,1,1,8,1,8,7,1,3,4,3,0,-1,2,0,0,0,0,0,3,3,3,3,3,1,1,0,0,2,0,0,guilt,3,4,2710367,"When I scored the third goal to my own side at a football match 
against William Murray Secondary School and we were badly 
defeated.",1,
271037,1,27,37,1,29,2,1,8,8,8,1,3,4,4,0,0,1,2,0,1,0,0,2,1,1,1,1,1,1,5,1,3,2,0,0,joy,4,4,2710371,"On December the 28th I was filled with Joy when I was told by my 
bosses that I had been selected to attend a course at the 
Lilongwe School for Health Scienced in Lilongwe.",1,
271037,1,27,37,1,29,2,1,8,8,8,2,2,2,4,2,0,0,2,0,0,0,0,0,1,1,3,3,3,4,1,0,2,2,2,0,fear,2,4,2710372,"It was last week on Saturday night when I was at Mchesi. I feared 
to cross the Lilongwe River Bridge to come back to School due to 
darkness - until somebody had to escort me.",1,
271037,1,27,37,1,29,2,1,8,8,8,3,4,4,4,2,0,0,3,-1,0,0,1,1,1,1,3,2,3,3,1,3,3,2,0,0,anger,4,4,2710373,"It was at Malawi Army, Dormer Squadron, when some of my workmates 
got promoted to Seargents (sgts); we were having similar 
Ranks.",1,
271037,1,27,37,1,29,2,1,8,8,8,4,3,4,4,1,0,2,1,0,0,0,0,1,1,1,3,0,3,2,4,3,3,3,3,0,sadness,4,4,2710374,"It was mid May 1985, When we had a Test on Nursing. My classmate 
had an answer sheet, so he tried to peep. The Nursing Tutor 
caught him. During this time I was turning my question paper and 
it made noise. This friend blamed me of causing the whole matter 
for him to be caught.",1,
271037,1,27,37,1,29,2,1,8,8,8,5,3,4,4,1,0,1,1,1,0,0,0,1,1,1,3,0,3,2,1,3,1,2,0,0,disgust,4,4,2710375,"In May somebody blamed me that I made him to be caught while 
peeping during the Nursing Test which made me feel disgusted.",1,
271037,1,27,37,1,29,2,1,8,8,8,6,3,4,4,0,0,0,1,-1,0,0,0,1,1,1,3,3,3,2,1,1,1,1,0,0,shame,4,4,2710376,"In our class we had a test on Nursing, so a friend from the Army 
was caught peeping, by using a paper which had already answers 
which was written by him. So all of us from the Army got ashamed.",1,
271037,1,27,37,1,29,2,1,8,8,8,7,3,2,3,1,0,-1,2,0,0,0,0,1,1,1,3,3,3,1,1,3,3,1,0,0,guilt,2,3,2710377,"It was on January 1st 1985 when I accidentally broke a Fanta 
bottle in a certain bottle store in Zomba.",1,
271038,1,27,38,1,24,1,1,5,5,8,1,4,4,3,1,0,1,1,0,1,0,0,1,1,3,1,1,1,1,5,1,3,0,0,0,joy,4,3,2710381,"I felt joy when I heard over the radio that I had been successful 
in my Primary School Leaving Certificate Examination and was 
selected for Secondary School.",1,
271038,1,27,38,1,24,1,1,5,5,8,2,4,3,3,2,0,2,2,0,0,0,0,1,3,1,3,0,0,1,4,3,1,0,0,0,fear,3,3,2710382,"One day I was busy day dreaming along the road and suddenly I 
heard the sound of jamming car braked behind me. I woke up from 
my dreams and it was about to crash me.",1,
271038,1,27,38,1,24,1,1,5,5,8,3,4,4,3,0,0,0,1,0,0,1,0,0,1,1,3,3,3,2,1,3,1,1,0,1,anger,4,3,2710383,"When I was doing my last year at Secondary School I was robbed of 
my clothes, wristwatch and my pair of shoes. After investigations 
it was found that all the things were stolen by one of the boys 
in our hostel.",1,
271038,1,27,38,1,24,1,1,5,5,8,4,4,4,4,3,0,2,1,1,1,0,0,1,3,1,3,3,3,4,3,0,1,0,0,0,sadness,4,4,2710384,"It was on 9th January 1983 when I received a message from home 
telling me that my father passed away on the previous day with a 
history of cancer of the oesophagus. This time I was doing my 
third year of my Secondary School.",1,
271038,1,27,38,1,24,1,1,5,5,8,5,4,3,2,0,0,0,1,0,0,0,0,0,3,1,3,3,3,3,4,3,1,1,0,0,disgust,3,2,2710385,"I was stopped from entering a party while I was at School but I 
had an Invitation card with me. This was done because they said I 
was too young to join elderly people.",1,
271038,1,27,38,1,24,1,1,5,5,8,6,4,4,3,0,0,0,1,-1,0,1,1,0,3,3,3,2,1,1,3,3,1,0,0,1,shame,4,3,2710386,"In 1972 I failed my Examination because of my own crooky 
behaviour of dodging from Examinations.",1,
271038,1,27,38,1,24,1,1,5,5,8,7,1,3,1,2,0,0,1,0,0,0,0,0,3,1,3,3,1,0,5,1,0,2,2,0,guilt,3,1,2710387,"A child was admitted in hospital with Meningitis. I was asked to 
do lumber puncture to obtain Celebral Spinal fluid for diagnostic 
purposes. Since the condition was already bad, the child died as 
soon as I finished the procedure.",1,
271039,1,27,39,1,21,2,1,8,1,8,1,3,3,3,0,0,1,3,1,1,0,0,1,2,2,1,1,1,4,5,1,3,3,3,0,joy,3,3,2710391,When I had an anticipatory honey-moon with my fiancTe.,1,
271039,1,27,39,1,21,2,1,8,1,8,2,3,4,3,3,1,-1,2,-1,0,0,0,2,3,1,3,3,3,3,3,3,1,1,1,1,fear,4,3,2710392,"When it was found that I had gone out of the school premises 
without permisssion and at the wrong time.",1,
271039,1,27,39,1,21,2,1,8,1,8,3,4,4,4,4,0,0,3,0,0,0,0,2,2,1,3,3,3,4,1,3,1,1,2,0,anger,4,4,2710393,"When a classmate hit me on my occipital region when I was busy 
studying and concentrating on my classnotes.",1,
271039,1,27,39,1,21,2,1,8,1,8,4,3,4,4,0,2,-1,3,-1,0,1,0,1,2,2,3,3,3,4,5,0,1,0,1,3,sadness,4,4,2710394,When my father died.,1,
271039,1,27,39,1,21,2,1,8,1,8,5,4,4,3,2,1,2,3,-1,0,0,0,1,2,1,3,3,3,3,3,3,1,1,0,1,disgust,4,3,2710395,When somebody made me touch human faeces.,1,
